ChargeThreshold_fC,Probability,CrossSection_cm2
0.11645117069388225,0.9961550104744641,3.984620041897857e-10
0.12061390742335716,0.9960730700657641,3.9842922802630567e-10
0.12492544795596841,0.996032146295114,3.984128585180457e-10
0.1293911115259762,0.9960117208951141,3.984046883580457e-10
0.1340164075123314,0.9959501414039141,3.9838005656156574e-10
0.13880704223570706,0.9959192674321342,3.9836770697285373e-10
0.14376892599850136,0.9958577879321342,3.983431151728537e-10
0.14890818037649603,0.9957962542321342,3.983185016928538e-10
0.1542311457711676,0.9957247417545743,3.982898967018298e-10
0.15974438923196835,0.9957144722497142,3.9828578889988576e-10
0.1654547125582275,0.9956735637543941,3.982694255017577e-10
0.17136916069066735,0.9956326650832541,3.982530660333017e-10
0.17749503040288842,0.9956019459999941,3.982407783999977e-10
0.18383987930354603,0.9954893192254641,3.981957276901857e-10
0.19041153516032414,0.9953972786215841,3.981589114486337e-10
0.19721810555720937,0.9953253112102142,3.9813012448408573e-10
0.20426798789698045,0.9952739871102141,3.981095948440857e-10
0.21156987976125322,0.995232981137744,3.980931924550977e-10
0.21913278964086202,0.9952124179841341,3.980849671936537e-10
0.22696604804981563,0.995171334092204,3.9806853363688167e-10
0.2350793190365399,0.995109764768874,3.9804390590754966e-10
0.24348261210660915,0.995006973012324,3.9800278920492965e-10
0.25218629457167463,0.994955685743104,3.979822742972417e-10
0.26120110433982474,0.994904557653154,3.979618230612617e-10
0.2705381631631581,0.994863481353154,3.979453925412617e-10
0.2802089903589135,0.994822477051974,3.9792899082078965e-10
0.29022551702108323,0.9947712155857139,3.979084862342856e-10
0.3006001007400429,0.9947505903674739,3.9790023614698963e-10
0.31134554084835947,0.9946889836227139,3.978755934490856e-10
0.3224750942115854,0.9946479725043439,3.978591890017376e-10
0.3340024915835209,0.9946273670243939,3.9785094680975765e-10
0.34594195454611987,0.9945861779541638,3.978344711816656e-10
0.3583082130549418,0.9945553017414239,3.9782212069656963e-10
0.37111652361179465,0.9945347929089638,3.978139171635856e-10
0.3843826880869882,0.9944732802287239,3.9778931209148963e-10
0.3981230732144184,0.9944630399287239,3.977852159714896e-10
0.41235463078353596,0.9944321944901139,3.977728777960456e-10
0.42709491855311066,0.994391067590114,3.9775642703604565e-10
0.4423621219125919,0.994350061128834,3.9774002445153363e-10
0.4581750763177879,0.994339717596094,3.9773588703843766e-10
0.47455329052854683,0.994308921051864,3.9772356842074567e-10
0.49151697067710665,0.994298604366694,3.9771944174667767e-10
0.5090870451968071,0.994288374366694,3.9771534974667766e-10
0.5272851906419177,0.9942575570666939,3.9770302282667767e-10
0.5461338584304386,0.994226721184804,3.976906884739217e-10
0.5656563025428675,0.9941957997848041,3.976783199139217e-10
0.5858766082111033,0.9941752336848041,3.976700934739217e-10
0.6068197216328797,0.994154696309254,3.9766187852370165e-10
0.6285114807483908,0.994123791595114,3.976495166380457e-10
0.6509786471170793,0.994123781763214,3.9764951270528567e-10
0.6742489389339099,0.994123781763214,3.9764951270528567e-10
0.6983510652258632,0.9941134651663142,3.976453860665257e-10
0.723314761270839,0.9940826920663142,3.9763307682652574e-10
0.7491708252826685,0.9940723987470641,3.976289594988257e-10
0.7759511564074898,0.9940723889818142,3.9762895559272573e-10
0.8036887940783645,0.9940415860425841,3.976166344170337e-10
0.8324179587766908,0.9940312707425841,3.976125082970337e-10
0.8621740942507011,0.9940106404425841,3.9760425617703374e-10
0.8929939112431271,0.994010630535834,3.9760425221433366e-10
0.9249154327819794,0.9940004350358341,3.976001740143337e-10
0.9579780410903221,0.9939901275409041,3.975960510163617e-10
0.9922225261729151,0.993990117840594,3.975960471362377e-10
1.0276911361396626,0.9939591646405941,3.975836658562377e-10
1.064427629327955,0.9939488359980941,3.9757953439923773e-10
1.1024773282882097,0.9939488162057641,3.9757952648230573e-10
1.141887175699214,0.9939488162057641,3.9757952648230573e-10
1.1827057922822526,0.9939487963612141,3.975795185444857e-10
1.2249835367854673,0.9939487963612141,3.975795185444857e-10
1.2687725681124569,0.9939384767612142,3.975753907044857e-10
1.3141269096717676,0.9939384767612142,3.975753907044857e-10
1.3611025160266592,0.9939384767612142,3.975753907044857e-10
1.4097573419273723,0.9939281597612141,3.9757126390448567e-10
1.4601514138110685,0.993917842061214,3.9756713682448566e-10
1.5123469038576567,0.993917842061214,3.9756713682448566e-10
1.566408206692861,0.993907523361214,3.9756300934448567e-10
1.6224020188331632,0.993886878121264,3.975547512485057e-10
1.6803974209706356,0.993886878121264,3.975547512485057e-10
1.7404659631991841,0.993866239821264,3.975464959285057e-10
1.8026817532873374,0.993866239821264,3.975464959285057e-10
1.867121548106488,0.9938662201083341,3.9754648804333374e-10
1.933864848327388,0.9938559005083342,3.9754236020333374e-10
2.0029939965017287,0.9938559005083342,3.9754236020333374e-10
2.074594278649804,0.9938455815083341,3.975382326033337e-10
2.148754029479582,0.9938352627083342,3.9753410508333375e-10
2.2255647413670148,0.9938352528756241,3.9753410115024974e-10
2.3051211772320217,0.9938146143756241,3.9752584575024973e-10
2.3875214874494137,0.993814604521594,3.9752584180863765e-10
2.472867330938977,0.993814604521594,3.9752584180863765e-10
2.56126400058413,0.9938042841215939,3.9752171364863765e-10
2.652820553133872,0.9937939646215939,3.975175858486376e-10
2.747649943748291,0.993763006621594,3.9750520264863767e-10
2.845869165353608,0.993752668220654,3.975010672882617e-10
2.9475993929787054,0.9937423399045939,3.974969359618376e-10
3.052966133251202,0.993742320469714,3.9749692818788566e-10
